1,10.000000,-10.000000
2,10.000000,-10.000000
3,10.000000,-10.000000
4,10.000000,-10.000000
5,10.000000,-10.000000
6,10.000000,-10.000000
7,10.000000,-10.000000
8,10.000000,-10.000000
9,10.000000,-10.000000
10,10.000000,-10.000000
11,10.000000,-10.000000
12,10.000000,-10.000000
13,10.000000,-10.000000
14,10.000000,-10.000000
15,10.000000,-10.000000
1,10.000000,-10.000000
2,10.000000,-10.000000
3,10.000000,-10.000000
4,10.000000,-10.000000
5,10.000000,-10.000000
6,10.000000,-10.000000
7,10.000000,-10.000000
8,10.000000,1.398089
9,10.000000,-10.000000
10,10.000000,1.398089
11,10.000000,-10.000000
12,10.000000,-10.000000
13,10.000000,-10.000000
14,10.000000,-10.000000
15,10.000000,1.398089
1,10.000000,-10.000000
2,10.000000,-10.000000
3,10.000000,-10.000000
4,10.000000,-10.000000
5,10.000000,-10.000000
6,10.000000,-10.000000
7,10.000000,-10.000000
8,10.000000,1.391720
9,10.000000,-10.000000
10,10.000000,2.035032
11,10.000000,-10.000000
12,10.000000,-10.000000
13,10.000000,-10.000000
14,10.000000,-10.000000
15,10.000000,2.035032
1,10.000000,-10.000000
2,10.000000,-10.000000
3,10.000000,-10.000000
4,10.000000,-10.000000
5,10.000000,-10.000000
6,10.000000,-10.000000
7,10.000000,-10.000000
8,10.000000,1.382166
9,10.000000,-10.000000
10,10.000000,2.031847
11,10.000000,-10.000000
12,10.000000,-10.000000
13,10.000000,-10.000000
14,10.000000,-10.000000
15,10.000000,2.671975
1,10.000000,-10.000000
2,10.000000,-10.000000
3,10.000000,-10.000000
4,10.000000,-10.000000
5,10.000000,-10.000000
6,10.000000,-10.000000
7,10.000000,-10.000000
8,10.000000,1.369427
9,10.000000,-10.000000
10,10.000000,2.025478
11,10.000000,-10.000000
12,10.000000,-10.000000
13,10.000000,-10.000000
14,10.000000,-10.000000
15,10.000000,3.308917
1,10.000000,-10.000000
2,10.000000,-10.000000
3,10.000000,-10.000000
4,10.000000,-10.000000
5,10.000000,-10.000000
6,10.000000,-10.000000
7,10.000000,-10.000000
8,10.000000,1.353503
9,10.000000,-10.000000
10,10.000000,2.015924
11,10.000000,-10.000000
12,10.000000,-10.000000
13,10.000000,-10.000000
14,10.000000,-10.000000
15,10.000000,3.945860
1,10.000000,-10.000000
2,10.000000,-10.000000
3,10.000000,-10.000000
4,10.000000,-10.000000
5,10.000000,-10.000000
6,10.000000,-10.000000
7,10.000000,-10.000000
8,10.000000,1.334395
9,10.000000,-10.000000
10,10.000000,2.003185
11,10.000000,-10.000000
12,10.000000,-10.000000
13,10.000000,-10.000000
14,10.000000,-10.000000
15,10.000000,4.582803
1,10.000000,-10.000000
2,10.000000,-10.000000
3,10.000000,-10.000000
4,10.000000,-10.000000
5,10.000000,-10.000000
6,10.000000,-10.000000
7,10.000000,-10.000000
8,10.000000,1.312102
9,10.000000,-10.000000
10,10.000000,1.987261
11,10.000000,-10.000000
12,10.000000,-10.000000
13,10.000000,-10.000000
14,10.000000,-10.000000
15,10.000000,5.219745
1,-10.000000,-10.000000
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,1.286624
9,-10.000000,-10.000000
10,-10.000000,1.968153
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,-10.000000
14,-10.000000,-10.000000
15,-10.000000,5.856688
1,-10.000000,6.493631
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,1.923567
9,-10.000000,-10.000000
10,-10.000000,1.945860
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.493631
14,-10.000000,6.493631
15,-10.000000,6.493631
1,-10.000000,6.487261
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,2.560510
9,-10.000000,-10.000000
10,-10.000000,1.920382
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.487261
14,-10.000000,6.487261
15,-10.000000,7.130573
1,-10.000000,6.477707
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,3.197452
9,-10.000000,-10.000000
10,-10.000000,1.891720
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.477707
14,-10.000000,6.477707
15,-10.000000,7.130573
1,-10.000000,6.464968
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,3.834395
9,-10.000000,-10.000000
10,-10.000000,1.859873
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.464968
14,-10.000000,6.464968
15,-10.000000,7.130573
1,-10.000000,6.449045
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,4.471338
9,-10.000000,-10.000000
10,-10.000000,1.824841
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.449045
14,-10.000000,6.449045
15,-10.000000,7.130573
1,-10.000000,6.429936
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,5.108280
9,-10.000000,-10.000000
10,-10.000000,1.786624
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.429936
14,-10.000000,6.429936
15,-10.000000,7.130573
1,-10.000000,6.407643
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,5.745223
9,-10.000000,-10.000000
10,-10.000000,1.745223
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.407643
14,-10.000000,6.407643
15,-10.000000,7.130573
1,-10.000000,6.382166
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,6.382166
9,-10.000000,-10.000000
10,-10.000000,1.700637
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.382166
14,-10.000000,6.382166
15,-10.000000,7.130573
1,-10.000000,6.353503
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,1.652866
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.353503
14,-10.000000,6.353503
15,-10.000000,7.130573
1,-10.000000,6.321656
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,1.601911
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.321656
14,-10.000000,6.321656
15,-10.000000,7.130573
1,-10.000000,6.286624
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,1.547771
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.286624
14,-10.000000,6.286624
15,-10.000000,7.130573
1,-10.000000,6.248408
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,1.490446
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.248408
14,-10.000000,6.248408
15,-10.000000,7.130573
1,-10.000000,6.207006
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,1.429936
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.207006
14,-10.000000,6.207006
15,-10.000000,7.130573
1,-10.000000,6.162420
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,1.366242
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.162420
14,-10.000000,6.162420
15,-10.000000,7.130573
1,-10.000000,6.114650
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,1.299363
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.114650
14,-10.000000,6.114650
15,-10.000000,7.130573
1,-10.000000,6.063694
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,1.229299
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.063694
14,-10.000000,6.063694
15,-10.000000,7.130573
1,-10.000000,6.009554
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,1.156051
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,6.009554
14,-10.000000,6.009554
15,-10.000000,7.130573
1,-10.000000,5.952229
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,1.079618
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,5.952229
14,-10.000000,5.952229
15,-10.000000,7.130573
1,-10.000000,5.891720
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,1.000000
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,5.891720
14,-10.000000,5.891720
15,-10.000000,7.130573
1,-10.000000,5.828025
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,0.917197
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,5.828025
14,-10.000000,5.828025
15,-10.000000,7.130573
1,-10.000000,5.761146
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,0.831210
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,5.761146
14,-10.000000,5.761146
15,-10.000000,7.130573
1,-10.000000,5.691083
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,0.742038
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,5.691083
14,-10.000000,5.691083
15,-10.000000,7.130573
1,-10.000000,5.617834
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
9,-10.000000,-10.000000
10,-10.000000,0.649682
11,-10.000000,-10.000000
12,-10.000000,-10.000000
13,-10.000000,5.617834
14,-10.000000,5.617834
15,-10.000000,7.130573
1,-10.000000,5.541401
2,-10.000000,-10.000000
3,-10.000000,-10.000000
4,-10.000000,-10.000000
5,-10.000000,-10.000000
6,-10.000000,-10.000000
7,-10.000000,-10.000000
8,-10.000000,7.019108
